asset,scheme,scheme_id,sample_index,date,pred_class_name,true_class_name,correct,row_index,row_name,row_type,mean_abs_shap,group,symbol
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,19,Reverse Repurchase Rate (RRP),macro,0.006938221590826288,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,8,CMO,technical,0.005599915486527607,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,7,CCI,technical,0.005119693884626031,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,6,TripleEMA,technical,0.00510776419978356,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,15,Oil,macro,0.004712644081155304,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,12,CMFI,technical,0.004538840523309773,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,2,SMA,technical,0.004337223336551688,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,5,HMA,technical,0.003759062284370884,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,3,EMA,technical,0.003208924653881695,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,16,Gold,macro,0.003054015371526475,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,14,PSI,technical,0.0029292711431480713,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,0,RSI,technical,0.0025190368469338864,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,4,WMA,technical,0.00205933348763665,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,17,Inflation Rate,macro,0.0016224138766119723,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,10,PPO,technical,0.00158593297983316,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,11,ROC,technical,0.0014262738928664475,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,9,MACD,technical,0.00136199195694644,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3002,2024-09-10,Hold,Hold,True,13,DMI,technical,0.0013058335316600278,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3033,2024-10-23,Hold,Hold,True,1,WilliamsR,technical,0.01535289926105179,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3033,2024-10-23,Hold,Hold,True,18,Purchasing Power of Peso,macro,0.012189052882604301,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3033,2024-10-23,Hold,Hold,True,3,EMA,technical,0.0071491996473923795,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3033,2024-10-23,Hold,Hold,True,4,WMA,technical,0.006434463171171956,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3033,2024-10-23,Hold,Hold,True,2,SMA,technical,0.006017459746180976,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3033,2024-10-23,Hold,Hold,True,7,CCI,technical,0.0059280816825776125,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,3033,2024-10-23,Hold,Hold,True,19,Reverse Repurchase Rate (RRP),macro,0.0054509844900167085,Blue chip stocks,SMI
