asset,scheme,scheme_id,sample_index,date,pred_class_name,true_class_name,correct,row_index,row_name,row_type,mean_abs_shap,group,symbol
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,13,DMI,technical,0.0035481691957102157,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,4,WMA,technical,0.0035402448324475698,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,5,HMA,technical,0.0030786971154157074,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,10,PPO,technical,0.002333430581347784,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,11,ROC,technical,0.0015020962855487596,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2490,2023-06-19,Hold,Hold,True,9,MACD,technical,0.0012065731427355786,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,15,Oil,macro,0.019771754764951764,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,8,CMO,technical,0.018722489877836777,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,7,CCI,technical,0.01121224430971779,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,1,WilliamsR,technical,0.01117161388101522,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,13,DMI,technical,0.010937749771073868,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,18,Purchasing Power of Peso,macro,0.010857456675148569,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,19,Reverse Repurchase Rate (RRP),macro,0.009998605190776288,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,12,CMFI,technical,0.008413630593713606,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,0,RSI,technical,0.007524177373852581,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,16,Gold,macro,0.007272751563868951,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,17,Inflation Rate,macro,0.0047996564295317515,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,14,PSI,technical,0.004061840062786359,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,10,PPO,technical,0.0039035462730680594,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2553,2023-08-21,Hold,Hold,True,2,SMA,technical,0.0036056358363566686,Crypto,LTC
